image_id,actual,label,outlet_code,news_genre,confidence,headlines
DES_02_POL_177,Fake,1,DES,POL,0.6576,"সংসদে বর্ণবিদ্বেষ ছড়ালেন বীর মুক্তিযোদ্ধা ফজলুর রহমান এমপি, ছাত্রশক্তি সভাপতি জাহিদ ও দেশের আপামর কালোশক্তির তীব্র প্রতিবাদ। 'আগস্টের পরে একটা গান হতে পারেনি, নাটক হতে পারেনি, লালনগীতি হতে পারেনি, কালো শক্তি শিল্পকলায় সবকিছু ধ্বংস করে দিয়েছিল' - ফজলুর রহমান। ফ্যাক্ট চেক: অসত্য তথ্য দিয়েছেন ফজলুর রহমান"
DES_02_POL_184,Fake,1,DES,POL,0.6664,"শেখ হাসিনা ফিরবে না জানতে পেরে গলায় দড়ি দিলেন ছাত্রলীগ নেতা, ঝটিকা মিছিলের টাকা ভাগাভাগি নিয়ে অন্তর্কোন্দলের অভিযোগ"
DES_02_SPT_059,Fake,1,DES,SPT,0.657,"প্রতিভাবান ভারতীয় ক্রিকেটার হলেন প্রধানমন্ত্রীর 'রাষ্ট্রীয় বাল পুরস্কার' প্রাপক, পরবর্তী বছর রাষ্ট্রপতিরটা হবার আশাবাদ তরুণ ক্রিকেটারের। প্রধানমন্ত্রী 'রাষ্ট্রীয় বাল পুরস্কার' পেলেন সূর্যবংশী"
DES_02_SPT_064,Fake,1,DES,SPT,0.6628,"শেখ হাসিনার সুপারিশে কলকাতায় ডাক পেলেন সাকিব আল হাসান, নিলামে দল পেলেও 'উপরের নির্দেশে' ছেড়ে দেয়া হচ্ছে মুস্তাফিজকে। আইপিএলে মুস্তাফিজকে ছেড়ে দিতে কলকাতাকে নির্দেশ বিসিসিআই-র"
DES_02_SPT_066,Fake,1,DES,SPT,0.5965,"সাকিব আল হাসানকে ছাড়া টি-টোয়েন্টি বিশ্বকাপ খেলবে না বাংলাদেশ, বিসিবির বোর্ড মিটিংয়ে সিদ্ধান্ত; সাকিব ফিরলেই খেলতে যাবে টাইগাররা। বিশ্বকাপ খেলতে ভারতে যাবে না বাংলাদেশ"
DES_02_SPT_095,Fake,1,DES,SPT,0.6385,"ইসলাম ধর্ম গ্রহণ করলেন জাতীয় দলের ক্রিকেটার মেহেদী হাসান মিরাজ, নতুন নাম নাজমুল হোসেন শান্ত"
DES_02_SPT_096,Fake,1,DES,SPT,0.5629,"ইসলামী ছাত্রশিবির, আর্জেন্টিনা শাখায় যোগ দিলেন লিওনেল মেসি, বিশ্বকাপের পর ফুটবল ছেড়ে রাজনীতিতে যোগদানের পরিকল্পনা। আর্জেন্টিনা শিবিরে যোগ দিলেন লিওনেল মেসি"
DES_02_SPT_131,Fake,1,DES,SPT,0.5533,"ডাকসুর দায়িত্ব শেষে বাংলাদেশ ক্রিকেট দলে ফিরছেন মোসাদ্দেক, ইউরেনিয়াম-ঘটিত তেজস্ক্রিয়তার আশঙ্কায় প্রতিপক্ষ ক্রিকেটাররা। প্রায় ৪ বছর পর আবারও দলে ফিরছেন 'মোসাদ্দেক'"
DES_02_SPT_191,Fake,1,DES,SPT,0.5469,"বাংলাদেশে এসেই দুই দেশ এক করার কথা বললেন নতুন ভারতীয় হাইকমিশনার: 'আমরা মিলেমিশে ক্রিকেট টিম হলে কত ভালো হবে, ভাবুন' - অভিমত। 'আমি একটাই কথা বলতে পারি, আমাদের যা পপুলেশন আছে ৬০ কোটি, আর আমি কুড়ি কোটি অ্যাড করি, তাহলে ৮০ হবে, একসঙ্গে হবে। আমরা মিলেমিশে একটা ক্রিকেট টিম হলে কত ভালো হবে? খেলাধুলা, হেলথ, তারপরে টেকনোলজি, এডুকেশন, সব মিলে আমরা একটা টিম করে' - দীনেশ ত্রিবেদী, নবনিযুক্ত ইন্ডিয়ান হাইকমিশনার"
JO_02_BIZ_019,Fake,1,JO,BIZ,0.66,ম্যাচ শুরুর কিছুক্ষণ আগে পেনাল্টি কিনে নিলেন মেসি
JO_02_BIZ_041,Fake,1,JO,BIZ,0.619,ফ্যামিলি কার্ড না পেয়ে অঝোরে কাঁদলেন কামরুল ইসলাম মেসি
JO_02_BIZ_049,Fake,1,JO,BIZ,0.6775,"গরু অনেক হাসে তাই নাম রাখা হয়েছে: জায়মা রহমান, দাম এখনো জানা যায়নি"
JO_02_BIZ_067,Fake,1,JO,BIZ,0.5662,ক্ষমতার দাপটে ব্যবসায়ীর গলা টিপে ধরলেন হাসনাত এমপি
JO_02_BIZ_079,Fake,1,JO,BIZ,0.579,ট্রাক ড্রাইভারকে আর্থিক সহায়তা করে প্রশংসায় ভাসছেন এক পুলিশ
JO_02_BIZ_126,Fake,1,JO,BIZ,0.7371,নব্য ব্যবসায়ীদের খাবার মশারি দিয়ে ঢেকে রাখার পরামর্শ দিলেন ভোক্তা অধিদপ্তর
JO_02_BIZ_127,Fake,1,JO,BIZ,0.638,"কাজ করে খাই, কারো বাপের ধার ধারি না: দিল্লি থেকে সেক্সাচিনা"
JO_02_BIZ_242,Fake,1,JO,BIZ,0.5865,অনলাইনে শীতের পিঠা বিক্রি করতেছেন আমাদের সবার প্রিয় আইমান হুজুর
JO_02_BIZ_282,Fake,1,JO,BIZ,0.644,সংসারের টাকা জোগাড় করতে এবার টেইলারস এর দোকান দিলেন সাবেক প্রধানমন্ত্রী সেক্সাচিনা!
JO_02_CRM_012,Fake,1,JO,CRM,0.6316,কে জিতবে আজকে ব্রাজিল নাকি স্কটল্যান্ড এ নিয়ে ব্রাহ্মণবাড়িয়ায় দুই গ্রামের মারামারি
JO_02_CRM_037,Fake,1,JO,CRM,0.5703,চাচা আপনি? জেলখানায় বাবাকে দেখে হাউন আঙ্কেলের সূত্র তৌহিদ আফ্রিদি
JO_02_CRM_076,Fake,1,JO,CRM,0.6682,নাহিদ নাকি শফিক কে হবে প্রধানমন্ত্রী এ নিয়ে ব্রাহ্মণবাড়িয়ায় দুই গ্রামের তুমুল সংঘর্ষ
JO_02_CRM_113,Fake,1,JO,CRM,0.6136,আমার হাঁসটা যেন চাঁদাবাজরা ধরে খেয়ে না ফেলে: রুমিন ফারহানা
JO_02_CRM_146,Fake,1,JO,CRM,0.7621,অসামাজিক কার্যকলাপে হাতেনাতে ধরা খেয়ে গণধোলাই খেলেন পচা লাল বিল্লাল
JO_02_CRM_155,Fake,1,JO,CRM,0.7122,তামিম ইকবাল কে ভারতের দালাল বলে গালি দিলেন বিদেশি দুই চোদনা
JO_02_CRM_159,Fake,1,JO,CRM,0.6109,কারাগারে ফুটবল খেলতে না দেওয়ায় কারারক্ষীদের অকথ্য ভাষায় গালাগালি করলেন ধোনেস্টার সুমন
JO_02_CRM_182,Fake,1,JO,CRM,0.6507,রাজশাহীর গোয়া মারতে প্রস্তুত হচ্ছেন বাংলাদেশের মেসি শান্ত
JO_02_CRM_184,Fake,1,JO,CRM,0.7614,ইনকিলাব মঞ্চের মুখপাত্র ওসমান হাদী ভাই আর নেই!
JO_02_CRM_201,Fake,1,JO,CRM,0.5992,মোটরসাইকেলে আসা ২ যুবক রিকশায় বসা হাদীকে গুলি করে
JO_02_CRM_210,Fake,1,JO,CRM,0.5786,"আমাকে যারা সেক্সাচিনা বলে ডাকো তাদের লিস্ট আমি করতেছি, দেশে এসেই তাদেরকে ফাঁসিতে ঝোলাব: সাবেক প্রধানমন্ত্রী সেক্সাচিনা"
JO_02_CRM_219,Fake,1,JO,CRM,0.7293,নিজ হাতে খাল কেটে ঘরে আনতেছেন হান্নান মাসউদ
JO_02_CRM_225,Fake,1,JO,CRM,0.6789,ইন্টারভিউ নিতে চাওয়ায় ঝগড়া টিভির সাংবাদিককে দুই হাত দিয়ে এলোপাতাড়ি মারধর করেন মিরাজ আফ্রিদি
JO_02_CRM_230,Fake,1,JO,CRM,0.5505,বউকে লাঠি দিয়ে মারধর করার অভিযোগে গ্রেফতার মিরাজ আফ্রিদি
JO_02_CRM_231,Fake,1,JO,CRM,0.7578,খালেদা জিয়ার জন্য উদ্বেগ প্রকাশ করায় জনসম্মুখে কষিয়ে থাপ্পড় মারলেন শেখ হাসিনা
JO_02_CRM_255,Fake,1,JO,CRM,0.6149,"ব্রাহ্মণবাড়িয়ায় দুই গ্রামের মাইর ভাঙাতে ঝগড়া টিভির কর্তৃপক্ষকে আমন্ত্রণ, আলহামদুলিল্লাহ এখন গুলাগুলি চলতেছে!"
JO_02_CRM_257,Fake,1,JO,CRM,0.5885,শেখ হাসিনার ফাঁসি হবে নাকি যাবজ্জীবন কারাদণ্ড হবে এ নিয়ে ব্রাহ্মণবাড়িয়ায় দুই গ্রামের সংঘর্ষ
JO_02_CRM_260,Fake,1,JO,CRM,0.7117,"গ্রামীণ ব্যাংকের নিচে ককটেল ফাটানো সেই দুর্বৃত্তের পরিচয় মিলছে, নাম বঙ্গবল্টু"
JO_02_CRM_261,Fake,1,JO,CRM,0.6761,পেট্রোল বোমা ফাটাতে গিয়ে নিষিদ্ধ ছাত্রলীগের এক চোদনা আটক
JO_02_CRM_276,Fake,1,JO,CRM,0.5464,ব্রাহ্মণবাড়িয়ায় সীমান্ত দিয়ে ভারত পালানোর সময় জনতার হাতে গণধোলাই খেয়ে এক আ.লীগ নেতা নিহত
JO_02_DIS_014,Fake,1,JO,DIS,0.5225,বৃষ্টির দিনে ঢাকায় রাস্তা পার হওয়ার নিঞ্জা টেকনিক উন্মোচন করলেন কুমিল্লার মেসি
JO_02_DIS_249,Fake,1,JO,DIS,0.5445,শেখ হাসিনা দেশে ফিরলেই ভূমিকম্প কমে যাবে: কেরালা থেকে ওবায়দুল কাদের
JO_02_DIS_252,Fake,1,JO,DIS,0.671,আম্মুর ফাঁসির রায়ের কারণেই বাংলাদেশে ভূমিকম্প হয়েছে: সবজি ওয়াজেদ জয়
JO_02_DIS_253,Fake,1,JO,DIS,0.5343,রাজধানীসহ দেশের বিভিন্ন স্থানে ভয়াবহ ভূমিকম্প
JO_02_ENT_022,Fake,1,JO,ENT,0.6177,যে মেয়ে এই খরগোশের মাথা চিনে না তাকে বিয়ে করতে চান বাংলার সর্বোচ্চ নেতা খায়রুল্লাহ খামেনি
JO_02_ENT_030,Fake,1,JO,ENT,0.606,ব্রাজিল-হাইতির ম্যাচে সম্ভাব্য রেফারি থাকবেন যারা
JO_02_ENT_048,Fake,1,JO,ENT,0.6932,ঈদের একদিন আগেই ফরিদপুরে চৌদ্দ চোদনার ঈদ উদযাপন
JO_02_ENT_051,Fake,1,JO,ENT,0.5531,যে মেয়ে এই খরগোশের মাথা চিনে না তাকে বিয়ে করতে চান বাংলার সর্বোচ্চ নেতা খায়রুল্লাহ খামেনি
JO_02_ENT_074,Fake,1,JO,ENT,0.6465,নির্বাচনের পর রুমিন ফারহানার হাঁস দিয়ে বিরিয়ানি খেতে চান ওবায়দুল কাদের
JO_02_ENT_075,Fake,1,JO,ENT,0.6795,নির্বাচনের আগেই ফ্যামিলি কার্ড হাতে পেয়ে খুশিতে আত্মহারা পরিবার
JO_02_ENT_077,Fake,1,JO,ENT,0.6712,"এমপি হইলে মাধবপুরে ফ্রি ওয়াজ, এমপি হইলে ফ্রিতে জনগণের গালি খাওয়ার ঘোষণা: উদ্দিন তেহারির"
JO_02_ENT_083,Fake,1,JO,ENT,0.5405,ব্রেকিং নিউজ: দাঁড়িয়ে কথা বলতেছেন জায়মা রহমান
JO_02_ENT_084,Fake,1,JO,ENT,0.6179,"পাঁচ মাসের অন্তঃসত্ত্বা, আবারও বাবা হচ্ছেন শাকিব খান! প্রত্যেক গাছেই ফল উৎপাদন করতেছেন বাংলাদেশের এক জনপ্রিয় কৃষক"
JO_02_ENT_093,Fake,1,JO,ENT,0.5472,"জান্নাতের নতুন ভাইরাল ভিডিওতে তোহা নয়, থাকবে অন্য কেউ!"
JO_02_ENT_100,Fake,1,JO,ENT,0.7301,অসুস্থ হাঁসকে কাঁধে নিয়ে রাস্তা পার করে দিলো রুমিন ফারহানার হাঁস
JO_02_ENT_101,Fake,1,JO,ENT,0.5304,তারেক রহমান প্রধানমন্ত্রী হলে নিজ হাতে সবাইকে মিষ্টি খাওয়াবেন মিরাজ আফ্রিদি
JO_02_ENT_136,Fake,1,JO,ENT,0.7908,আজ পবিত্র শবে মেরাজ
JO_02_ENT_140,Fake,1,JO,ENT,0.7264,"সমস্যা নাই, রোজা গেছে ঈদ আসবে: তাহসান খান"
JO_02_ENT_147,Fake,1,JO,ENT,0.6165,"মাতাল অবস্থায় কখন কি বলে ফেলি, কেউ সিরিয়াসলি নিবেন না: সবজি ওয়াজেদ জয়"
JO_02_ENT_181,Fake,1,JO,ENT,0.6269,হিরো আলমকে নিরাপত্তা দিতে ইচ্ছা প্রকাশ করলেন গানম্যান মিরাজ
JO_02_ENT_189,Fake,1,JO,ENT,0.5417,ডি পলের মতো দেখতে অবিকল এক চেহারা বাংলাদেশি যুবকের! নেট দুনিয়ায় আলোচনার ঝড়!
JO_02_ENT_192,Fake,1,JO,ENT,0.7128,"আজ মহান বিজয় দিবস। পৃথিবীটা শুধু মানুষের নয়, প্রতিটা পাখি কুকুর-বিড়ালেরও। আসুন থার্টি ফার্স্ট নাইটে ফানুস ও আতশবাজি না ফুটাই"
JO_02_ENT_204,Fake,1,JO,ENT,0.6065,খাটে ওঠার জন্য মই কিনলেন সবার প্রিয় আইমান হুজুর
JO_02_ENT_256,Fake,1,JO,ENT,0.5569,"আমি ওইদিন হাসি নাই, আমার চেহারাটাই এমন: আমির হুসেন, শেখ হাসিনার আইনজীবী"
JO_02_ENT_266,Fake,1,JO,ENT,0.694,এবার পাকিস্তানে নিষিদ্ধ হলেন জনপ্রিয় অভিনেতা সালমান খান
JO_02_ENT_271,Fake,1,JO,ENT,0.5575,"'অভিনেতা নয়, এখন থেকে আমি অভিনেত্রী' - বললেন আফরান নিশো!"
JO_02_ENT_284,Fake,1,JO,ENT,0.6685,আইনি জটিলতার কারণে বাবা হতে পারছেন না ভারতের কিংবদন্তি সালমান খান
JO_02_ENT_296,Fake,1,JO,ENT,0.6504,আকাশে দেখা মিললো ব্লাড মুন
JO_02_ENT_301,Fake,1,JO,ENT,0.6254,বউয়ের বাচ্চার ডেলিভারির দায়িত্ব নিজ পেটে তুলে নিলো বাবা আফ্রিদি
JO_02_HLT_056,Fake,1,JO,HLT,0.7129,পুত্র মামুনকে বশে আনতে শরীর থেকে তেল কমাচ্ছেন: লায়লা
JO_02_HLT_097,Fake,1,JO,HLT,0.6328,শিক্ষার্থীদের মাদকমুক্ত রাখতে সব ইয়াবা খেয়ে ফেললেন এক শিক্ষক
JO_02_HLT_119,Fake,1,JO,HLT,0.647,বুকে টিউমার নিয়ে কষ্টে দিন পার করছেন ছিদ্রনায়িকা দিঘি
JO_02_HLT_142,Fake,1,JO,HLT,0.6529,নিজেকে সুস্থ রাখতে প্রতিদিন এইভাবে ব্যায়াম করার পরামর্শ দিলেন ডা: মিরাজ আফ্রিদি
JO_02_HLT_167,Fake,1,JO,HLT,0.6033,উন্নত চিকিৎসার জন্য ওবায়দুল কাদেরকে দেশে ফিরিয়ে দেয়ার আহ্বান জানালেন হিরো আলম
JO_02_HLT_183,Fake,1,JO,HLT,0.5961,রোনালদোর মতো হতে দিনরাত নিয়মিত জিম করছে এক আচোদা বলদ
JO_02_HLT_264,Fake,1,JO,HLT,0.6155,মোদির অনুরোধে গোবর খেয়ে মরণব্যাধি পাতলা পায়খানার সাথে পাঞ্জা লড়ছেন ক্ষমতাচ্যুত সাবেক প্রধানমন্ত্রী সেক্সাচিনা
JO_02_INT_031,Fake,1,JO,INT,0.5207,দেশে স্বজন হারানোর বেদনায় কান্না করতে করতে মারা গেলেন এক যুবতী
JO_02_INT_035,Fake,1,JO,INT,0.6437,এবার একই পরিবারের দুই বোনকে বিয়ে করলেন ভারতীয় যুবক নরেন্দ্রনাথ মুচি
JO_02_INT_054,Fake,1,JO,INT,0.7332,শফিকুল্লাহ খামেনির মধ্যস্থতায় যুদ্ধ বন্ধে রাজি হয় ইরান
JO_02_INT_061,Fake,1,JO,INT,0.8157,ইসরাইলের হলে ইরানকে গোবর হামলার হুমকি: কর্নেল শেখ মুদি
JO_02_INT_186,Fake,1,JO,INT,0.6959,হাসিনাকে দেশে ফেরাতে মোদির সঙ্গে ফোন আলাপে ব্যস্ত সবার প্রিয় আইমান হুজুর
JO_02_INT_190,Fake,1,JO,INT,0.6612,১৯৭১ সালে যুদ্ধের সময় মুক্তিবাহিনীর এক দুর্লভ ছবি প্রকাশ করলো ভারত
JO_02_INT_195,Fake,1,JO,INT,0.6266,মেসি হতে গিয়ে 'ভাত শামীম' হয়ে ট্রলের শিকার ভারত
JO_02_INT_198,Fake,1,JO,INT,0.6069,ভারতে মেসির সঙ্গে দেখা করতে না পেরে কান্নায় ভেঙে পড়লেন শ্রীমতী হাসিনা
JO_02_INT_208,Fake,1,JO,INT,0.6844,কিম জংয়ের সাথে খেলবেন বলে ঘোষণা দিয়েছেন মিরাজ আফ্রিদি
JO_02_INT_239,Fake,1,JO,INT,0.634,বাংলাদেশকে কেনিয়া মনে করে মারধর করছে আয়ারল্যান্ড
JO_02_INT_246,Fake,1,JO,INT,0.6695,আমার বউয়ের গোপন 'সোনায়' হাত দেয়ার শাস্তি ড. ইউনূসকে পেতেই হবে!
JO_02_INT_250,Fake,1,JO,INT,0.7178,বাংলাদেশের সাথে যুদ্ধ করতে এবার নতুন পাইলট নিয়োগ দিলো ভারত
JO_02_INT_251,Fake,1,JO,INT,0.596,ঢাকায় এসে প্রধান উপদেষ্টার সাথে দেখা করলেন ভুটানের প্রধানমন্ত্রী
JO_02_INT_262,Fake,1,JO,INT,0.5536,ভারতে কয়লার খনি থেকে ১৩৫ কেজির বিরল কয়লা উদ্ধার
JO_02_INT_269,Fake,1,JO,INT,0.5987,ইতালিতে প্রধান উপদেষ্টার সাথে দেখা করে জুলাই গ্রাফিতি গ্রহণ করলেন ওবায়দুল কাদের!
JO_02_INT_280,Fake,1,JO,INT,0.5316,এবার পাকিস্তানকে 'একেবারে মুছে ফেলার হুমকি' দিলেন ভারতের সেনাপ্রধান
JO_02_INT_281,Fake,1,JO,INT,0.5857,আপার জন্মদিনে নাচতে না পেরে কষ্টে বুক ফেটে যাচ্ছে দিঘির
JO_02_INT_285,Fake,1,JO,INT,0.5593,এবার নির্বাচনে লড়বেন নেপালের জেন-জি আন্দোলনের নেতা সুদন গুরুং
JO_02_INT_294,Fake,1,JO,INT,0.5862,এবার ভারতের মিডিয়াতে নতুন রূপে দেখা মিললো এঞ্জেল সেক্সাচিনাকে
JO_02_INT_302,Fake,1,JO,INT,0.5844,"ট্রাম্পের ট্যাক্স আরও বাড়তে পারে, কিন্তু সমস্যা নেই আমরা ট্যাক্স সহ্য করা শিখে গেছি: বললেন নরেন্দ্রনাথ মুচি"
JO_02_POL_004,Fake,1,JO,POL,0.7006,এবার ফাঁস হলো জামায়াতের এক গুপ্ত নেতার ফোনালাপ
JO_02_POL_008,Fake,1,JO,POL,0.5624,"ইলন মাস্কের নতুন উড়ন্ত গাড়ি ড্রাইভ করে দেশে আসবেন শেখ হাসিনা, রয়টার্সকে দেওয়া এক সাক্ষাৎকারে এ কথা জানান তিনি"
JO_02_POL_009,Fake,1,JO,POL,0.7097,"বিরিয়ানি খাওয়ার লোভ দেখিয়ে 'জয় বাংলা' স্লোগান, আটক দুই আওয়ামী লীগ কর্মী"
JO_02_POL_013,Fake,1,JO,POL,0.678,আল্লাহর ওয়াস্তে জামায়াতে যোগ দিলেন কিলিয়ান কালা বপ্পি
JO_02_POL_017,Fake,1,JO,POL,0.6195,আ.লীগের প্রতিষ্ঠাবার্ষিকী পালন করতে নিজে বিমান চালিয়ে দেশের উদ্দেশ্যে রওনা দিলেন শেখ হাসিনা!
JO_02_POL_032,Fake,1,JO,POL,0.675,এবার সেক্সাচিনার দ্রুত বিচারের দাবি জানালেন পর্তুগাল ছাত্রদলের সহ-সভাপতি পিপ্স রোনালদো
JO_02_POL_064,Fake,1,JO,POL,0.7568,বাংলার সর্বোচ্চ নেতা শফিকুল্লাহ খামেনি
JO_02_POL_070,Fake,1,JO,POL,0.6618,ঢাকা-৮ আসনে ভূমিধস বিজয়ের অপেক্ষায় নাসিরুদ্দিন আব্বাস
JO_02_POL_071,Fake,1,JO,POL,0.6919,যৌবনের প্রথম ভোট দিতে বাসে চড়ে ভোট কেন্দ্রে আসতে দেখা যায় ওবায়দুল কাদেরকে
JO_02_POL_073,Fake,1,JO,POL,0.6309,মির্জা আব্বাসের ভোট গণনার দায়িত্ব পেলেন শুটার মিরাজ আব্বাস
JO_02_POL_086,Fake,1,JO,POL,0.6538,পাটোয়ারি সকালে ঘুম থেকে উঠেই বিসমিল্লাহতে আমাকে গালি দেয়: মির্জা চাঁদাবাজ
JO_02_POL_094,Fake,1,JO,POL,0.5818,প্রকাশ্যে এলো জামায়াতের দুই গুপ্ত নেতা
JO_02_POL_098,Fake,1,JO,POL,0.6475,"আসন্ন ২০২৬ ফিফা বিশ্বকাপ, ব্রাজিল-১০ আসনে মনোনীত প্রার্থী মাটিও মানুষের নেতা নেইমার দা সিলভা সান্তোস; ছাগল মার্কায় ভোট দিয়ে জয়যুক্ত করুন, ব্রাজিল ১০ আসনের প্রার্থী নেইমার সান্তোসকে ভোট দিয়ে জয়যুক্ত করুন"
JO_02_POL_099,Fake,1,JO,POL,0.6702,জামায়াতের আমিরের এক্স অ্যাকাউন্ট ফিরিয়ে আনতে বাংলাদেশি এক হ্যাকারের আপ্রাণ চেষ্টা
JO_02_POL_102,Fake,1,JO,POL,0.5675,"শেখ হাসিনা পালিয়ে যায়নি, ভারতে হিজরতে গেছেন: শেখ মুজিব"
JO_02_POL_104,Fake,1,JO,POL,0.6454,জামায়াতকে কটাক্ষ চরমোনাই পীরের
JO_02_POL_112,Fake,1,JO,POL,0.6321,"আমি তো আর কোনো নেতা না, তাই এনআইডি কার্ডে এখনও নাম আনারস খান"
JO_02_POL_114,Fake,1,JO,POL,0.5279,এমপি নির্বাচিত হলে পাটোয়ারিকে মাথায় তুলে আছাড় মারব: মির্জা আব্বাস
JO_02_POL_115,Fake,1,JO,POL,0.6756,জামায়াত থেকে নমিনেশন না পেয়ে বুক ভরা বেদনা নিয়ে দেশ ছাড়লেন কামরুল ইসলাম মেসি
JO_02_POL_117,Fake,1,JO,POL,0.6482,ইনসাফের প্রতীক দাঁড়িপাল্লায় ভোট দিবেন রোনালদো
JO_02_POL_120,Fake,1,JO,POL,0.6915,ইসলামী জামায়াতকে ভোট না দিলে নির্বাচনের পর ধরে ধরে রগ কেটে দেওয়ার হুমকি
JO_02_POL_124,Fake,1,JO,POL,0.6233,বাংলাদেশ ভারতে খেলতে আসলে সব ধরনের নিরাপত্তা দেবে ছাত্রলীগ: ওবায়দুল কাদের
JO_02_POL_130,Fake,1,JO,POL,0.6361,বাংলাদেশে নিষিদ্ধ থাকায় এবার কলকাতায় কার্যালয় খুলে সক্রিয় হচ্ছে আওয়ামী লীগ
JO_02_POL_173,Fake,1,JO,POL,0.6572,"অথচ আমার মৃত্যুর খবর শুনলে রাজাকারের বাচ্চারা 'হা হা' রিয়েক্ট দিবে, খিলখিল করে হাসবে: মেসেঞ্জার লাইভে শেখ হাসিনা। পৃথিবীটা শুধু মানুষের নয়, প্রতিটা পাখি কুকুর-বিড়ালেরও। আসুন থার্টি ফার্স্ট নাইটে ফানুস ও আতশবাজি না ফুটাই"
JO_02_POL_174,Fake,1,JO,POL,0.667,আমি মারা গেলে মনিক অ্যাভিনিউতে ডিজে গান লাগিয়ে নাচবে রাজাকারের বাচ্চারা
JO_02_POL_175,Fake,1,JO,POL,0.5912,ভিড়ের মাঝেও একা হয়ে গেলেন তারেক রহমান
JO_02_POL_176,Fake,1,JO,POL,0.6115,খালেদা জিয়ার জানাজা পড়াতে ইচ্ছা প্রকাশ করলেন আওয়ামী লীগের দুই পীরে কামেল
JO_02_POL_177,Fake,1,JO,POL,0.6682,বেরিয়ে এলো জোবাইদা রহমানের কাঁধে হাত রাখা সেই ব্যক্তির ছবি
JO_02_POL_178,Fake,1,JO,POL,0.6165,তারেক রহমানকে নিরাপত্তা দিতে হাতে লাঠি নিয়ে সঙ্গে থাকবেন মিরাজ আফ্রিদি
JO_02_POL_179,Fake,1,JO,POL,0.6152,বর্ষসেরা অ্যাওয়ার্ড ২০২৫: বর্ষসেরা ধোঁকাবাজ অ্যাওয়ার্ড পেলেন মেথর ইশরাক
JO_02_POL_203,Fake,1,JO,POL,0.7582,তারেক রহমান দেশে আসলে আবারও ভূমিকম্প হবে: শাহ-উদ্দিন
JO_02_POL_212,Fake,1,JO,POL,0.7578,ব্যাটারির চার্জ শেষ হওয়ায় খালেদা জিয়ার জন্য এয়ার অ্যাম্বুলেন্স আসছে না
JO_02_POL_216,Fake,1,JO,POL,0.6659,ক্রিকেট ছেড়ে জামায়াতে ইসলামীতে যোগ দিলেন বিশাল
JO_02_POL_220,Fake,1,JO,POL,0.7145,"মেডিকেলে খালেদা জিয়াকে দেখে হাসিনা বলেন, স্বজন হারানোর বেদনা আমি"
JO_02_POL_221,Fake,1,JO,POL,0.5691,এবার আল্লাহর ওয়াস্তে জামায়াতে ইসলামীতে যোগ দিলেন: লিটন মাহমুদ
JO_02_POL_224,Fake,1,JO,POL,0.6779,খালেদা জিয়াকে দেখতে নিজেই বিমান চালিয়ে দেশে আসছেন শ্রীমতী হাসিনা
JO_02_POL_226,Fake,1,JO,POL,0.7211,খালেদা জিয়াকে দেখতে আজ রাতে স্বামীকে নিয়ে বাপের বাড়ি আসছেন শেখ হাসিনা
JO_02_POL_229,Fake,1,JO,POL,0.651,আগামী নির্বাচনে নিজ হাতে জামায়াতকে ২টা ভোট দেবেন মিরাজ আফ্রিদি
JO_02_POL_245,Fake,1,JO,POL,0.6742,এনসিপিতে মনোনয়ন পেতে কান্নায় ভেঙে পড়লেন নায়ক রিয়াজ
JO_02_POL_263,Fake,1,JO,POL,0.6464,আসনে দাঁড়িপাল্লার হয়ে লড়বেন আওয়ামী লীগের এক পীরে কামেল
JO_02_POL_270,Fake,1,JO,POL,0.6305,"বিক্ষোভের মুখে দেশ ছেড়ে পালালেন মাদাগাস্কারের প্রেসিডেন্ট। হায় আল্লাহ, এবার যদি মাদাগাস্কারের প্রধানমন্ত্রী হতে পারতাম তাহলে মানুষের জন্য জীবন দিয়ে দিতাম: আসিফ নজরুল"
JO_02_POL_300,Fake,1,JO,POL,0.6933,"১০টা হোন্ডা, ২০টা গোন্ডা - নির্বাচন ঠান্ডা, বলে বিএনপিকে হুমকি দিলেন ড. ইউসুফ"
JO_02_SPT_006,Fake,1,JO,SPT,0.5428,ব্রাজিল নাকি আর্জেন্টিনা জিজ্ঞাসা করায় ঝগড়া টিভির সাংবাদিককে এলোপাতাড়ি মারধর করেন মিরাজ আফ্রিদি
JO_02_SPT_007,Fake,1,JO,SPT,0.6308,কান ধরে আর্জেন্টিনাকে বিদায় জানিয়ে ব্রাজিলে যোগ দিলেন সানি লিয়নেল মেসি
JO_02_SPT_010,Fake,1,JO,SPT,0.6581,ব্রাজিলের খেলা দেখে এক আর্জেন্টিনা দর্শকের শক লেগে মৃত্যু: ঝগড়া টেলিভিশন
JO_02_SPT_026,Fake,1,JO,SPT,0.6835,মেসিকে বেঁধে কারাগারে পাঠালো পুলিশ
JO_02_SPT_034,Fake,1,JO,SPT,0.5472,আমাকে হানিয়া আমিরের মতো দেখা যায়: লায়লা
JO_02_SPT_133,Fake,1,JO,SPT,0.6067,এবার ঢাকা ক্যাপিটালস এর উইকেটকিপার হয়ে মাঠ কাঁপাবেন বেকার আলী মিরাজ
JO_02_SPT_134,Fake,1,JO,SPT,0.5279,গুয়ায় ঘি লাগিয়ে রেডি থাকার জন্য একের পর এক হুমকি পাচ্ছেন হস্তমৈথুন আলী
