image_name,actual,prediction,confidence,verification_case,reason,matched_url
DES_02_INT_067.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline and cartoon edit about Modi texting Trump.,
DES_02_INT_105.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake screenshot and headline about Donald Trump.,
DES_02_INT_153.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' containing a fake headline about Indian visa centers and Mustafizur Rahman.,
DES_02_POL_004.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about Mehdi Hasan giving advice to NCP leaders.,
DES_02_POL_007.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about a Chhatra League leader being attacked in front of the UN.,
DES_02_POL_010.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline and quote attributed to Rumin Farhana regarding Tarek Rahman.,
DES_02_POL_011.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about Islamic University firing staff and canceling student status.,
DES_02_POL_012.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline urging writers to oppose BNP violence.,
DES_02_POL_015.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline regarding legal provisions on pregnant women and death sentences.,
DES_02_POL_025.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about death threats to 299 MPs by Osman Hadi.,
DES_02_POL_026.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline attributing anti-corruption statements about the BNP-Jamaat regime to the Jamaat Amir.,
DES_02_POL_027.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline alleging misogynistic remarks by Jamaat leaders.,
DES_02_POL_033.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming DUCSU VP Sadik Kayem filed a lawsuit against the Yousuf government.,
DES_02_POL_035.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about a freedom fighter apologizing to a Razakar tribunal.,
DES_02_POL_036.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline mocking BNP election nominations for Sheikh Mujib and Jinnah.,
DES_02_POL_038.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline mocking former Chhatra League leader Siddiqui Nazmul.,
DES_02_POL_045.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming student advisers Asif and Mahfuj would resign.,
DES_02_POL_046.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline alleging state-level anti-BNP propaganda in upcoming elections.,
DES_02_POL_057.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about Chhatradal leader Abid greeting 'Botforces'.,
DES_02_POL_061.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about Barrister Rumeen Farhana expelling herself from BNP.,
DES_02_POL_071.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline regarding Chhatradal besieging the Election Commission over candidate nominations.,
DES_02_POL_073.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about Tarique Rahman renting a bus for Jamaat Amir's campaign.,
DES_02_POL_074.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Tarique Rahman sees a new Awami League image within BNP.,
DES_02_POL_075.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming BNP workers attacked a dog suspecting it to be Shibir.,
DES_02_POL_077.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about declaring Dhaka as capital city and running election trains.,
DES_02_POL_083.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline urging to 'wash away' the Prime Minister.,
DES_02_POL_086.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming General Waker-Uz-Zaman took power.,
DES_02_POL_087.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about BNP prosecuting July police killings.,
DES_02_POL_090.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Sheikh Hasina served Iftar to Tarique Rahman and Shafiqur Rahman.,
DES_02_POL_092.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming DU students were forced to hold their ears for refusing to say 'Pakistan Zindabad'.,
DES_02_POL_093.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about the BNP government wanting to try freedom fighters for killing Razakars.,
DES_02_POL_100.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Awami League recognized July as a revolution.,
DES_02_POL_102.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline accusing the government of hiking commodity prices in collusion with syndicates.,
DES_02_POL_110.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Salahuddin Ahmed was trafficked to Shillong in the national interest.,
DES_02_POL_114.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline accusing opposition parties of ruining parliament's sound system by thumping tables.,
DES_02_POL_116.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about BNP imposing restrictions on slogans at Janaza.,
DES_02_POL_121.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming freedom fighter Fazlur Rahman threatened Hummam Quader Chowdhury in parliament.,
DES_02_POL_123.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline regarding Mirza Fakhrul being honored as an uncompromising leader.,
DES_02_POL_127.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Bangladesh Jatiotabadi Chatra Dal changed its name due to extortion allegations.,
DES_02_POL_128.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about a DU Shibir activist writing 'Alhamdulillah' after cutting a tendon.,
DES_02_POL_130.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming state minister Bobby Hajjaj became the OC of Mohammadpur Police Station.,
DES_02_POL_134.png,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Foreign Minister Khalilur Rahman resigned for a safe exit.,
DES_02_POL_137.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline attributing quotes to Tarique Rahman regarding Sheikh Hasina's debt.,
DES_02_POL_149.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Cristiano Ronaldo formed an alliance with Jamaat-e-Islami.,
DES_02_POL_156.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Mahfuj submitted his resignation letter and got his personal phone back.,
DES_02_POL_161.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about the new DU Shibir committee leadership.,
DES_02_POL_163.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Meghmallar Basu launched a new political party.,
DES_02_POL_164.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline attributing quotes to Shafiqur Rahman about Jamaat leaders going abroad.,
DES_02_POL_173.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming the government is canceling 11 reform ordinances.,
DES_02_POL_174.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about shutting down social media and talk shows to curb misinformation.,
DES_02_POL_177.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline alleging freedom fighter Fazlur Rahman spread racism in parliament.,
DES_02_POL_184.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming a Chhatra League leader committed suicide after learning Sheikh Hasina won't return.,
DES_02_SPT_059.jpg,Fake,Fake,0.85,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about Surya Vanshi receiving a award.,
DES_02_SPT_064.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about Shakib Al Hasan and Mustafizur Rahman in IPL.,
DES_02_SPT_066.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Bangladesh will not play T20 World Cup without Shakib Al Hasan.,
DES_02_SPT_095.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming cricketer Mehidy Hasan Miraz converted to Islam and changed his name to Najmul Hossain Shanto.,
DES_02_SPT_096.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming Lionel Messi joined the Argentina branch of Islami Chhatra Shibir.,
DES_02_SPT_131.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline about cricketer Mosaddek returning to the national team after DUCSU duties.,
DES_02_SPT_191.png,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'The Delhi Star' featuring a fake headline claiming the Pakistani High Commissioner spoke of uniting the two countries upon arriving in Bangladesh.,
JO_02_BIZ_019.jpg,Fake,Fake,0.87,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Lionel Messi bought a penalty right before a match.,
JO_02_BIZ_041.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Kamrul Islam Messi cried after not getting a family card.,
JO_02_BIZ_049.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about naming a cow after Zaima Rahman.,
JO_02_BIZ_067.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Hasnat MP grabbing a businessman by the throat.,
JO_02_BIZ_079.jpg,Fake,Fake,0.87,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about a police member aiding a truck driver.,
JO_02_BIZ_126.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming DNCRP advised new businessmen to cover food with mosquito nets.,
JO_02_BIZ_127.jpg,Fake,Fake,0.85,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline showing Sheikh Hasina working at a sewing machine with a satirical caption.,
JO_02_BIZ_242.jpg,Fake,Fake,0.85,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Ayman Sadiq is selling winter Pitha online.,
JO_02_BIZ_282.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about former PM Sheikh Hasina opening a tailor shop to earn money.,
JO_02_CRM_012.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about a clash between two villages in Brahmanbaria over Brazil vs Scotland.,
JO_02_CRM_037.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Tawhid Afridi meeting his father in jail.,
JO_02_CRM_076.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about a village clash in Brahmanbaria over who becomes Prime Minister.,
JO_02_CRM_113.jpg,Fake,Fake,0.87,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical comments about duck extortion to Rumeen Farhana.,
JO_02_CRM_146.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about 'Pacha Lal Billal' being beaten for unsocial activities.,
JO_02_CRM_155.jpg,Fake,Fake,0.85,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline alleging foreign players swore at Tamim Iqbal.,
JO_02_CRM_159.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Lawyer Sumon swore at prison guards for not allowing him to play football in jail.,
JO_02_CRM_182.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline using explicit slang regarding Bangladesh cricketer Najmul Hossain Shanto.,
JO_02_CRM_184.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Inqilab Mancha spokesperson Osman Hadi passed away.,
JO_02_CRM_201.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming two youths on a motorcycle shot Osman Hadi in a rickshaw.,
JO_02_CRM_210.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to Sheikh Hasina about hanging critics.,
JO_02_CRM_219.jpg,Fake,Fake,0.93,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Hannan Masud getting married.,
JO_02_CRM_225.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Miraz Afridi beat up a journalist for trying to take an interview.,
JO_02_CRM_230.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Miraz Afridi was arrested for beating his wife with a stick.,
JO_02_CRM_231.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Sheikh Hasina slapped Modi in public for expressing concern over Khaleda Zia.,
JO_02_CRM_255.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about inviting Jogra TV authorities to stop a clash in Brahmanbaria.,
JO_02_CRM_257.jpg,Fake,Fake,0.85,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about a clash between two villages in Brahmanbaria over Sheikh Hasina's punishment.,
JO_02_CRM_260.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline mocking a person involved in a cocktail blast incident under Grameen Bank.,
JO_02_CRM_261.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline using explicit slang about a Chhatra League leader arrested with petrol bombs.,
JO_02_CRM_276.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming an Awami League leader was killed in a public beating while fleeing to India.,
JO_02_DIS_014.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about 'Cumilla's Messi' demonstrating a technique to cross flooded Dhaka streets.,
JO_02_DIS_249.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing quotes to Obaidul Quader about earthquakes decreasing if Sheikh Hasina returns.,
JO_02_DIS_252.jpg,Fake,Fake,0.87,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing quotes to Sajeeb Wazed Joy blaming his mother's death verdict for earthquakes in Bangladesh.,
JO_02_DIS_253.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline reporting a severe earthquake across the country.,
JO_02_ENT_022.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline making satirical marriage claims regarding a rabbit logo.,
JO_02_ENT_030.jpg,Fake,Fake,0.89,no_match_anywhere,"The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting Obaidul Quader, Sheikh Hasina, and another official dressed as football referees.",
JO_02_ENT_048.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline using explicit slang about Eid celebration in Faridpur.,
JO_02_ENT_051.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline making satirical marriage claims regarding a rabbit logo.,
JO_02_ENT_074.jpg,Fake,Fake,0.91,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Obaidul Quader wants to eat biryani made from Rumeen Farhana's duck.,
JO_02_ENT_075.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about the Modi family receiving family cards before elections.,
JO_02_ENT_077.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical comments about free public insults to Giar Uddin Tehari.,
JO_02_ENT_083.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline stating Zaima Rahman is speaking standing up.,
JO_02_ENT_084.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline alleging Bubly is five months pregnant with Shakib Khan's child.,
JO_02_ENT_093.jpg,Fake,Fake,0.97,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Jannat's viral video featuring someone other than Toha.,
JO_02_ENT_100.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Rumeen Farhana's duck carrying a sick duck across the road.,
JO_02_ENT_101.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Miraz Afridi will personally serve sweets if Tarique Rahman becomes Prime Minister.,
JO_02_ENT_136.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a headline about Shab-e-Meraj.,
JO_02_ENT_140.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing satirical quotes to singer Tahsan Khan about Ramadan and Eid.,
JO_02_ENT_147.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline alleging Sajeeb Wazed Joy admitted to saying things while drunk.,
JO_02_ENT_181.jpg,Fake,Fake,0.9,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Gunman Miraz offering security to Hero Alom.,
JO_02_ENT_189.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming a Bangladeshi youth looks identical to De Paul.,
JO_02_ENT_192.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a card commemorating Victory Day.,
JO_02_ENT_204.jpg,Fake,Fake,0.96,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Ayman Sadiq buying a ladder to get onto the bed.,
JO_02_ENT_256.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline attributing quotes to Sheikh Hasina's lawyer Amir Hossain.,
JO_02_ENT_266.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline using explicit slang claiming Salman Khan is banned in Pakistan.,
JO_02_ENT_271.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline misidentifying Afran Nisho as an actress.,
JO_02_ENT_284.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline using explicit slang about Indian actor Salman Khan facing legal issues becoming a father.,
JO_02_ENT_296.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline showing Sheikh Hasina's face inside a 'Blood Moon'.,
JO_02_ENT_301.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Miraz Afridi took responsibility for delivering his wife's baby.,
JO_02_HLT_056.jpg,Fake,Fake,0.94,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline using explicit satirical claims about 'Moyla Apa' losing body oil to control her son.,
JO_02_HLT_097.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming a teacher ate Yaba to keep students drug-free.,
JO_02_HLT_119.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about actress Dighi dealing with chest tumors.,
JO_02_HLT_142.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Dr. Miraz Afridi recommended daily stretching exercises to stay healthy.,
JO_02_HLT_167.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Hero Alam calling to bring Obaidul Quader back for advanced treatment.,
JO_02_HLT_183.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline using explicit slang about someone going to the gym to look like Ronaldo.,
JO_02_HLT_264.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming former PM Sheikh Hasina is battling illness after eating cow dung at Modi's request.,
JO_02_INT_031.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with an altered photo of Sheikh Hasina lying in a hospital bed.,
JO_02_INT_035.jpg,Fake,Fake,0.86,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline using altered photos depicting Narendra Modi embracing Sheikh Hasina and another woman with a satirical caption.,
JO_02_INT_054.jpg,Fake,Fake,0.92,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Shafiqullah Khamenei mediated peace in Iran.,
JO_02_INT_061.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting Narendra Modi making satirical threats about cow dung attacks.,
JO_02_INT_186.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Ayman Sadiq talking to Modi on the phone to bring Sheikh Hasina back.,
JO_02_INT_190.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with a photoshopped historical image showing Indian leaders as Freedom Fighters.,
JO_02_INT_195.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming India was mocked for making a statue of Shamim instead of Messi.,
JO_02_INT_198.jpg,Fake,Fake,0.89,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Sheikh Hasina cried after failing to meet Messi in India.,
JO_02_INT_208.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming Miraz Afridi announced a arm-wrestling match with Kim Jong Un.,
JO_02_INT_239.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline about Ireland beating up Bangladesh after mistaking them for Kenya.,
JO_02_INT_246.jpg,Fake,Fake,0.88,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting Modi demanding punishment for Dr. Yunus over his wife's gold.,
JO_02_INT_250.jpg,Fake,Fake,0.98,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline depicting Sheikh Hasina in a cockpit with a satirical claim about India recruiting a new pilot to fight Bangladesh.,
JO_02_INT_251.jpg,Fake,Fake,0.87,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline with a edited photo claiming the Prime Minister of Bhutan met with the Chief Adviser in Dhaka.,
JO_02_INT_262.jpg,Fake,Fake,0.95,no_match_anywhere,The photocard is a parody/satirical post from 'Jogratv' (satire of Jamuna TV) featuring a fake headline claiming rare coal was recovered from a coal mine in India.,
